employee_id,first_name,last_name,gender,state,city,education_level,birthdate,hiredate,termdate,department,job_title,salary,performance_rating,overtime
00-95018569,Adah,Vala,Male,Bihar,Bhagalpur,Bachelor,5/13/1964,4/21/2021,,Operations,Logistics Coordinator,403009,Satisfactory,No
00-34036169,Chirag,Borah,Male,Maharashtra,Mumbai,Bachelor,5/10/1978,9/21/2018,,Operations,Logistics Coordinator,360717,Satisfactory,No
00-19475654,Mamooty,Mander,Male,Madhya Pradesh,Indore,High School,7/9/1989,1/20/2015,,Customer Service,Help Desk Technician,428381,Excellent,Yes
00-61449796,Aniruddh,Bobal,Female,Gujarat,Vadodara,Bachelor,6/20/1964,11/23/2018,,Operations,Operations Analyst,418579,Satisfactory,No
00-87565391,Taimur,Bera,Male,Bihar,Patna,Bachelor,5/7/1993,2/19/2020,,Marketing,Marketing Coordinator,707167,Good,Yes
00-95117301,Farhan,Chaudry,Male,Maharashtra,Mumbai,Bachelor,10/31/1962,9/24/2024,,Sales,Sales Representative,529429,Good,No
00-61302183,Anahi,Ganesan,Female,Bihar,Bhagalpur,Bachelor,4/29/1991,11/9/2022,,IT,System Administrator,381106,Good,No
00-99115882,Taimur,Lalla,Male,Maharashtra,Nagpur,High School,5/21/1988,9/15/2024,,IT,IT Support Specialist,241336,Good,Yes
00-33255779,Vihaan,Chandran,Female,Maharashtra,Mumbai,Bachelor,6/2/1998,5/1/2023,,Sales,Sales Representative,342994,Good,Yes
00-41370393,Shayak,Ratti,Male,Madhya Pradesh,Indore,High School,6/15/2001,9/4/2017,,Customer Service,Help Desk Technician,479832,Satisfactory,No
00-86327090,Anaya,Agarwal,Male,Maharashtra,Nagpur,Bachelor,4/13/1995,7/22/2017,,Marketing,Content Creator,586616,Good,Yes
00-82714596,Adah,Swaminathan,Female,Rajasthan,Udaipur,Bachelor,4/9/1999,1/29/2023,,Operations,Logistics Coordinator,389387,Satisfactory,No
00-12180043,Kaira,Ramaswamy,Female,Maharashtra,Mumbai,Bachelor,1/29/1976,3/21/2023,,Sales,Sales Representative,526813,Good,Yes
00-51009388,Darshit,De,Male,Maharashtra,Nagpur,Bachelor,9/6/1973,9/14/2016,,Sales,Sales Representative,569471,Excellent,No
00-29971099,Ishita,Dixit,Male,Uttar Pradesh,Lucknow,PhD,8/13/1969,3/10/2017,,Finance,Financial Analyst,659957,Good,No
00-33847090,Rasha,Gade,Female,Maharashtra,Nagpur,High School,5/9/1973,5/24/2020,,Customer Service,Support Specialist,263487,Satisfactory,No
00-65044235,Madhup,Basak,Male,Bihar,Patna,Master,6/2/2004,1/27/2017,,IT,Software Developer,568792,Good,No
00-79443222,Hrishita,Maharaj,Female,Madhya Pradesh,Bhopal,Master,11/7/1987,5/15/2020,,IT,Software Developer,652119,Good,No
00-44541505,Lagan,Divan,Male,Maharashtra,Mumbai,Master,2/21/1994,11/21/2017,,IT,Software Developer,886500,Good,Yes
00-80707260,Kanav,Thakkar,Female,Maharashtra,Pune,Bachelor,11/4/1967,5/29/2018,,Customer Service,Support Specialist,410046,Needs Improvement,No
00-15003971,Oorja,Shanker,Female,Maharashtra,Nagpur,Bachelor,2/22/2001,2/19/2020,,Operations,Logistics Coordinator,521317,Good,No
00-48650694,Nishith,Chatterjee,Male,Gujarat,Vadodara,Bachelor,12/6/1981,4/23/2017,,Operations,Inventory Specialist,358467,Satisfactory,No
00-85433047,Riaan,Chand,Female,Maharashtra,Pune,High School,5/26/1990,4/7/2017,,Marketing,SEO Specialist,651267,Good,No
00-84421726,Lakshay,Sagar,Female,Gujarat,Vadodara,Bachelor,8/4/1999,2/9/2018,,Sales,Sales Representative,461962,Satisfactory,No
00-46103034,Romil,D’Alia,Male,Rajasthan,Jaipur,Master,4/4/1968,8/30/2017,,Sales,Sales Manager,940937,Good,No
00-56626718,Riya,Mann,Male,Maharashtra,Nagpur,Bachelor,6/5/1976,6/1/2017,,Customer Service,Support Specialist,269232,Satisfactory,No
00-80204163,Seher,Saraf,Female,Maharashtra,Mumbai,High School,11/29/1997,9/3/2023,,Customer Service,Customer Service Representative,307831,Good,No
00-46504456,Nirvi,Hora,Male,Maharashtra,Pune,High School,6/27/1981,10/12/2023,,Customer Service,Customer Service Representative,364211,Needs Improvement,No
00-94765913,Hrishita,Thakur,Male,Maharashtra,Nagpur,Bachelor,1/30/2004,1/11/2023,,IT,Software Developer,600666,Good,No
00-67300232,Ishita,Sule,Male,Maharashtra,Nagpur,High School,12/29/1987,11/25/2023,,IT,IT Support Specialist,404024,Good,No
00-66633094,Nehmat,Dugar,Female,Maharashtra,Mumbai,Bachelor,9/17/1975,9/16/2017,,Operations,Logistics Coordinator,416215,Good,Yes
00-90656763,Hridaan,Mane,Male,Madhya Pradesh,Indore,Master,7/10/1987,11/10/2016,,IT,System Administrator,782381,Satisfactory,Yes
00-54041845,Vaibhav,Shetty,Male,Maharashtra,Mumbai,High School,11/3/1983,8/1/2015,,Customer Service,Customer Service Representative,312588,Good,Yes
00-83745651,Badal,Bose,Male,Madhya Pradesh,Gwalior,High School,12/23/1977,11/19/2020,,Customer Service,Support Specialist,386462,Needs Improvement,Yes
00-89445871,Neysa,Basu,Female,Maharashtra,Mumbai,High School,3/4/1996,8/24/2023,,Operations,Inventory Specialist,210538,Good,No
00-28303840,Aradhya,Kanda,Male,Bihar,Patna,High School,10/19/1981,11/20/2020,,Customer Service,Help Desk Technician,413838,Good,No
00-46879231,Chirag,Kaul,Male,Maharashtra,Mumbai,Bachelor,3/13/1990,4/6/2024,,Operations,Inventory Specialist,271871,Needs Improvement,No
00-91942689,Armaan,Dora,Male,Madhya Pradesh,Indore,Bachelor,2/15/1992,3/17/2021,,Operations,Logistics Coordinator,412872,Good,Yes
00-79302626,Samar,Balakrishnan,Female,Maharashtra,Pune,Bachelor,5/31/1970,2/26/2024,,Operations,Logistics Coordinator,564166,Excellent,No
00-89059993,Heer,Sundaram,Male,Maharashtra,Nagpur,Bachelor,2/24/1971,10/15/2020,,Marketing,Content Creator,530617,Satisfactory,Yes
00-71335508,Tejas,Bajwa,Female,Maharashtra,Pune,Bachelor,8/14/1982,3/1/2015,,Operations,Inventory Specialist,277364,Satisfactory,No
00-71414821,Jhanvi,Ramaswamy,Female,Maharashtra,Nagpur,Bachelor,11/2/1974,12/10/2022,,IT,IT Support Specialist,276656,Good,Yes
00-68147182,Aarna,Hayre,Male,Maharashtra,Pune,Master,3/10/2001,5/3/2020,,Operations,Operations Analyst,609210,Needs Improvement,No
00-45012338,Alia,Sheth,Male,Maharashtra,Nagpur,Bachelor,11/8/2000,5/3/2021,,Marketing,Marketing Coordinator,627268,Needs Improvement,No
00-13532190,Suhana,Sibal,Male,Maharashtra,Pune,PhD,11/19/1990,2/28/2024,,Customer Service,Customer Service Manager,917536,Satisfactory,Yes
00-80276331,Krish,Bhavsar,Male,Maharashtra,Mumbai,Master,3/30/1968,7/9/2017,,IT,Software Developer,522259,Good,No
00-23774635,Indrans,Ratta,Male,Maharashtra,Pune,Bachelor,3/28/1985,10/16/2018,,Sales,Sales Specialist,362770,Good,Yes
00-58116597,Aayush,Bir,Female,Madhya Pradesh,Bhopal,Bachelor,11/14/1971,1/6/2019,,Customer Service,Customer Service Representative,270339,Satisfactory,No
00-10006914,Shalv,Iyer,Female,Maharashtra,Pune,Bachelor,12/9/1994,7/28/2022,,Operations,Logistics Coordinator,394421,Satisfactory,No
00-77804539,Emir,Chokshi,Female,Maharashtra,Nagpur,Bachelor,7/5/1992,3/16/2019,,IT,Software Developer,430767,Good,No
00-22874422,Aayush,Contractor,Female,Uttar Pradesh,Lucknow,High School,7/29/1983,1/8/2018,,Marketing,Content Creator,419305,Satisfactory,No
00-44998540,Kiaan,Date,Male,Maharashtra,Nagpur,Bachelor,1/9/1988,5/29/2020,,Customer Service,Customer Service Representative,295290,Good,Yes
00-34253410,Advika,Bandi,Female,Maharashtra,Nagpur,Bachelor,1/4/1997,9/25/2017,,Marketing,SEO Specialist,432463,Satisfactory,Yes
00-59383717,Gatik,Sampath,Female,Maharashtra,Nagpur,Master,11/23/1988,11/24/2021,,Sales,Sales Consultant,667629,Satisfactory,No
00-87240111,Vardaniya,Kari,Female,Maharashtra,Pune,High School,10/8/1981,5/13/2020,,IT,IT Support Specialist,376471,Satisfactory,No
00-53514076,Aayush,Kanda,Male,Maharashtra,Mumbai,Bachelor,5/4/2001,11/8/2022,,Sales,Sales Representative,400461,Good,No
00-54979545,Hridaan,Soni,Male,Maharashtra,Mumbai,High School,2/10/2001,6/24/2023,,Customer Service,Customer Service Representative,276545,Good,No
00-87391840,Manjari,Ghose,Male,Karnataka,Mangaluru,Master,1/12/2003,10/1/2023,,Operations,Operations Analyst,468790,Good,No
00-56057576,Saksham,Dash,Female,Gujarat,Surat,Master,5/1/1984,11/24/2018,,IT,Software Developer,714548,Excellent,No
00-45472873,Bhavin,Chadha,Male,Uttar Pradesh,Kanpur,PhD,3/8/1964,4/12/2023,,Sales,Sales Specialist,446382,Excellent,No
00-19677231,Tushar,Cheema,Female,Maharashtra,Nagpur,Bachelor,6/16/1984,1/21/2019,,Operations,Logistics Coordinator,401445,Good,Yes
00-88896855,Jayant,D’Alia,Male,Maharashtra,Nagpur,Bachelor,5/21/1981,9/25/2017,,Customer Service,Support Specialist,323939,Good,Yes
00-69821191,Ivana,Solanki,Female,Bihar,Gaya,Bachelor,10/10/1967,4/4/2016,,HR,Recruiter,521230,Good,Yes
00-27455427,Aradhya,Chada,Female,Madhya Pradesh,Indore,Bachelor,9/4/1999,3/27/2018,,Marketing,Marketing Coordinator,437092,Satisfactory,No
00-42308550,Madhav,Deshmukh,Female,Madhya Pradesh,Indore,Bachelor,7/8/1977,9/18/2020,,HR,HR Coordinator,422503,Good,Yes
00-67422715,Vritika,Bhatti,Male,Maharashtra,Mumbai,Bachelor,7/19/1975,1/17/2022,,Marketing,Marketing Coordinator,713189,Good,No
00-50380007,Hrishita,Divan,Male,Maharashtra,Mumbai,Bachelor,1/27/1981,6/16/2020,,Sales,Sales Representative,261223,Good,No
00-65200007,Yasmin,Mannan,Female,Gujarat,Surat,High School,2/7/1976,10/22/2022,,Customer Service,Support Specialist,415479,Needs Improvement,No
00-96815386,Yasmin,Solanki,Male,Maharashtra,Pune,High School,3/17/1985,1/6/2017,,Operations,Inventory Specialist,428720,Good,No
00-64653981,Amani,Sekhon,Female,Gujarat,Ahmedabad,Bachelor,9/14/1972,3/1/2023,,Customer Service,Customer Service Representative,371986,Satisfactory,No
00-61722494,Ishaan,Sahota,Male,Maharashtra,Nagpur,Bachelor,7/27/1983,10/18/2017,,Customer Service,Help Desk Technician,542086,Good,No
00-39626511,Riaan,Bal,Male,Madhya Pradesh,Indore,High School,4/2/1992,11/17/2015,,IT,IT Support Specialist,350843,Good,No
00-20665796,Bhavin,Kanda,Male,Maharashtra,Pune,High School,12/15/1995,10/24/2023,,Operations,Inventory Specialist,240803,Good,No
00-83721970,Saira,Jhaveri,Male,Bihar,Gaya,PhD,2/5/1968,11/30/2020,,Sales,Sales Consultant,446220,Good,Yes
00-21282229,Pranay,Sahota,Male,Gujarat,Ahmedabad,Bachelor,2/28/2003,11/18/2024,,Customer Service,Support Specialist,249917,Good,No
00-37970469,Anahi,Sethi,Female,Tamil Nadu,Madurai,Bachelor,8/5/1966,10/10/2015,,Sales,Sales Representative,371593,Good,No
00-77607494,Ehsaan,Thakur,Male,Maharashtra,Pune,High School,7/18/1990,11/30/2023,,Operations,Inventory Specialist,357463,Satisfactory,Yes
00-75729850,Nayantara,Ravi,Female,Maharashtra,Mumbai,High School,7/17/1982,9/9/2019,,Customer Service,Support Specialist,303538,Satisfactory,No
00-73733039,Samarth,Tella,Female,Maharashtra,Pune,High School,12/19/1999,4/5/2015,,Customer Service,Support Specialist,266330,Good,No
00-53962735,Emir,Rastogi,Female,Maharashtra,Pune,Bachelor,3/10/1982,10/14/2019,,Operations,Logistics Coordinator,313507,Good,No
00-66701893,Kismat,Venkataraman,Female,Maharashtra,Mumbai,High School,1/10/1996,3/8/2017,,Marketing,Content Creator,374125,Good,No
00-47749932,Prerak,Bakshi,Male,Maharashtra,Nagpur,High School,12/19/1990,5/21/2017,,Operations,Inventory Specialist,428401,Good,No
00-64085226,Navya,Madan,Male,Maharashtra,Nagpur,Bachelor,9/13/1989,3/23/2020,,Operations,Logistics Coordinator,509122,Satisfactory,No
00-42830348,Advika,Bose,Male,Maharashtra,Pune,Bachelor,12/20/1998,10/15/2017,,IT,Software Developer,873135,Needs Improvement,Yes
00-30205031,Anaya,Rau,Female,Maharashtra,Nagpur,Master,9/19/1980,2/23/2017,,Operations,Operations Analyst,685297,Satisfactory,No
00-66596788,Dishani,Viswanathan,Male,Karnataka,Bengaluru,Bachelor,4/19/1982,12/5/2016,,Operations,Inventory Specialist,445139,Satisfactory,No
00-16417911,Jivin,Brahmbhatt,Male,Madhya Pradesh,Bhopal,Bachelor,12/24/1995,4/26/2019,,Operations,Logistics Coordinator,314490,Excellent,Yes
00-26647276,Arnav,Suresh,Female,Maharashtra,Pune,Bachelor,8/2/1970,12/14/2023,,HR,Recruiter,422151,Satisfactory,No
00-57959758,Vardaniya,Sankaran,Female,Maharashtra,Nagpur,Master,10/8/1982,5/5/2019,,Sales,Sales Specialist,471125,Satisfactory,No
00-65495867,Vihaan,Sibal,Male,Gujarat,Ahmedabad,Bachelor,3/5/1967,7/14/2023,,Operations,Logistics Coordinator,590108,Good,No
00-62668823,Riya,Datta,Male,Maharashtra,Nagpur,Bachelor,9/15/1984,11/30/2019,,Sales,Sales Representative,340244,Good,No
00-15521737,Samaira,Shankar,Male,Maharashtra,Nagpur,Bachelor,5/21/2004,2/23/2020,,Finance,Accountant,801451,Excellent,No
00-75549917,Nishith,Kibe,Female,Maharashtra,Nagpur,Bachelor,12/24/1992,4/1/2023,,Marketing,Marketing Coordinator,533912,Good,Yes
00-76544513,Kanav,Kara,Female,Rajasthan,Udaipur,Bachelor,2/16/1996,7/28/2024,,Operations,Logistics Coordinator,532270,Good,No
00-46589765,Dhanuk,Sundaram,Male,Maharashtra,Mumbai,Bachelor,6/30/1967,3/9/2022,,Sales,Sales Representative,583365,Good,Yes
00-48286911,Hansh,Basak,Female,Maharashtra,Mumbai,Bachelor,7/30/1996,2/1/2023,,Marketing,SEO Specialist,545273,Good,Yes
00-28567321,Badal,Bhasin,Female,Maharashtra,Mumbai,Master,4/3/1971,7/12/2020,,Sales,Sales Consultant,692217,Satisfactory,Yes
00-71699325,Drishya,Bail,Male,Madhya Pradesh,Bhopal,Master,1/23/1973,3/27/2023,,Customer Service,Customer Service Manager,719524,Satisfactory,No
00-42215762,Shray,Sankaran,Male,Maharashtra,Nagpur,Bachelor,8/16/1992,7/21/2019,,IT,Software Developer,619077,Satisfactory,Yes
00-84836134,Zara,Sharaf,Female,Maharashtra,Nagpur,High School,12/22/1979,8/12/2019,,Customer Service,Support Specialist,312134,Good,No
00-30172609,Oorja,Walla,Female,Bihar,Bhagalpur,Bachelor,12/16/2002,12/22/2015,,Customer Service,Support Specialist,259448,Good,No
00-72712681,Devansh,Karan,Female,Maharashtra,Pune,Bachelor,6/2/1973,11/8/2018,,Operations,Logistics Coordinator,297139,Satisfactory,No
00-69747311,Aradhya,Dhingra,Male,Maharashtra,Mumbai,Bachelor,4/29/1986,9/10/2018,,Customer Service,Customer Service Representative,324068,Good,No
00-20204755,Yasmin,Rau,Female,Uttar Pradesh,Lucknow,Bachelor,5/26/1995,12/6/2018,,Operations,Logistics Coordinator,316578,Good,No
00-37876639,Kismat,Borra,Female,Maharashtra,Mumbai,Bachelor,11/15/1973,5/9/2022,,Operations,Logistics Coordinator,321587,Satisfactory,No
00-93482121,Khushi,Rao,Male,Maharashtra,Mumbai,Bachelor,9/26/1960,8/13/2020,,Operations,Logistics Coordinator,443256,Good,Yes
00-16242640,Rania,Goel,Male,Maharashtra,Mumbai,Bachelor,6/23/1985,3/6/2020,,Sales,Sales Representative,511597,Excellent,Yes
00-14495909,Samar,Shah,Male,Maharashtra,Pune,Bachelor,5/26/1993,11/19/2023,,Operations,Logistics Coordinator,569382,Good,No
00-57924901,Tarini,Bhakta,Female,Madhya Pradesh,Bhopal,Bachelor,1/28/1977,6/29/2022,,Operations,Logistics Coordinator,398814,Good,No
00-48990885,Jayant,Chahal,Male,Bihar,Gaya,Bachelor,9/17/1969,2/21/2022,,Customer Service,Support Specialist,458705,Excellent,No
00-80509101,Bhamini,Hari,Male,Maharashtra,Nagpur,Bachelor,8/31/1974,9/30/2024,,Operations,Logistics Coordinator,420045,Good,No
00-98211256,Nishith,Choudhary,Male,Madhya Pradesh,Bhopal,PhD,7/8/1963,7/22/2019,,Sales,Sales Specialist,322940,Good,No
00-34198568,Jivin,Bumb,Male,Madhya Pradesh,Indore,High School,11/25/1987,1/8/2024,,Operations,Inventory Specialist,441916,Good,No
00-65246410,Riaan,Borde,Male,Maharashtra,Pune,Bachelor,11/7/1974,2/22/2019,,Finance,Accountant,372053,Good,No
00-11809088,Uthkarsh,Chakrabarti,Female,Maharashtra,Mumbai,Bachelor,7/16/1986,5/18/2023,,Operations,Logistics Coordinator,472116,Satisfactory,No
00-72601168,Samarth,Sani,Male,Maharashtra,Nagpur,Master,12/2/1986,10/23/2015,,IT,Software Developer,423374,Good,No
00-20560435,Kiara,Wable,Male,Gujarat,Surat,Bachelor,12/2/1982,8/23/2016,,Operations,Logistics Coordinator,314837,Good,No
00-51294087,Kartik,Chatterjee,Female,Madhya Pradesh,Gwalior,Bachelor,4/27/1980,9/27/2020,,Sales,Sales Consultant,627859,Good,No
00-66561395,Aarav,Saraf,Male,Maharashtra,Pune,High School,5/30/1999,7/15/2016,,Customer Service,Support Specialist,383325,Good,No
00-90242618,Kiaan,Chaudhuri,Female,Maharashtra,Pune,High School,8/1/1975,12/22/2020,,Operations,Inventory Specialist,364860,Good,No
00-63566592,Ritvik,Dora,Female,Bihar,Bhagalpur,Bachelor,11/25/1980,6/11/2023,,IT,Software Developer,970303,Good,Yes
00-83500120,Advik,Dua,Male,Karnataka,Bengaluru,High School,6/1/1975,7/2/2016,,Operations,Inventory Specialist,333075,Satisfactory,Yes
00-38861700,Ela,Krish,Male,Madhya Pradesh,Bhopal,High School,6/1/1989,7/5/2022,,Customer Service,Support Specialist,437450,Good,No
00-47135605,Kavya,Gandhi,Male,Karnataka,Mysuru,Bachelor,11/20/1989,1/5/2019,,Marketing,Marketing Coordinator,545381,Good,No
00-51126010,Anahi,Anne,Male,Bihar,Bhagalpur,High School,12/20/1985,10/20/2019,,Marketing,SEO Specialist,492514,Good,Yes
00-78548578,Aayush,Vasa,Male,Bihar,Gaya,High School,8/22/1995,5/17/2021,,Customer Service,Customer Service Representative,421473,Good,No
00-78601597,Pihu,Gulati,Male,Maharashtra,Pune,Master,10/4/1978,10/6/2019,,Sales,Sales Consultant,366814,Good,No
00-71949302,Piya,Ghosh,Male,Bihar,Bhagalpur,Bachelor,12/10/1978,1/26/2022,,Operations,Inventory Specialist,281285,Satisfactory,Yes
00-97362118,Tiya,Vohra,Female,Maharashtra,Mumbai,Bachelor,6/5/1973,4/25/2023,,IT,IT Support Specialist,270707,Good,No
00-29765067,Vedika,Sanghvi,Male,Maharashtra,Nagpur,Master,12/1/1996,6/13/2022,,Operations,Operations Analyst,516051,Good,Yes
00-60044951,Onkar,Ratta,Female,Maharashtra,Pune,Master,9/23/1973,9/13/2022,,Sales,Sales Specialist,573260,Excellent,No
00-56049222,Jivin,Issac,Female,Bihar,Bhagalpur,Bachelor,3/16/1994,6/4/2024,,Operations,Logistics Coordinator,377814,Satisfactory,No
00-12251618,Nirvi,Cheema,Male,Maharashtra,Pune,Bachelor,6/27/1986,2/28/2020,,Sales,Sales Representative,445838,Satisfactory,No
00-47074477,Kismat,Shanker,Male,Rajasthan,Jaipur,Bachelor,6/23/1998,4/26/2022,,Sales,Sales Representative,579156,Good,No
00-41079103,Mehul,Desai,Male,Bihar,Gaya,Bachelor,11/28/1973,3/9/2015,,Operations,Inventory Specialist,425941,Good,Yes
00-34955882,Charvi,Khalsa,Male,Maharashtra,Pune,Bachelor,5/7/1991,4/26/2020,,Operations,Logistics Coordinator,417829,Good,No
00-12328554,Jayan,Buch,Female,Maharashtra,Pune,Bachelor,10/7/1970,11/28/2018,,Sales,Sales Representative,460301,Good,No
00-42476548,Jiya,Bose,Female,Maharashtra,Pune,Bachelor,9/12/1996,1/7/2021,,IT,Software Developer,636925,Good,Yes
00-30879722,Dhanush,Wali,Male,Bihar,Patna,Master,11/7/1986,5/25/2016,,IT,System Administrator,716897,Excellent,No
00-19023822,Hrishita,Barman,Male,Uttar Pradesh,Kanpur,High School,7/1/1973,2/21/2017,,Operations,Inventory Specialist,308600,Good,No
00-62150268,Lavanya,Bhavsar,Female,Maharashtra,Mumbai,Bachelor,8/6/1971,1/11/2018,,Finance,Accountant,645708,Good,No
00-51275753,Tushar,Mangat,Female,Madhya Pradesh,Bhopal,Bachelor,3/11/1983,9/21/2019,,Operations,Inventory Specialist,392420,Needs Improvement,No
00-84056415,Indranil,Borra,Female,Maharashtra,Nagpur,High School,5/29/1988,8/4/2020,,IT,IT Support Specialist,317759,Good,No
00-70905716,Farhan,Banik,Female,Maharashtra,Nagpur,Master,10/22/1981,4/28/2022,,Sales,Sales Manager,1341546,Good,No
00-32502892,Tiya,Jha,Male,Maharashtra,Mumbai,Bachelor,3/30/1990,3/21/2017,,Operations,Logistics Coordinator,512617,Satisfactory,No
00-50593556,Indrajit,Rajagopal,Male,Rajasthan,Jodhpur,High School,10/27/1992,4/26/2023,,Customer Service,Support Specialist,390781,Needs Improvement,Yes
00-53931390,Tanya,Salvi,Male,Maharashtra,Pune,Master,9/15/1974,9/13/2021,,IT,Software Developer,528723,Satisfactory,No
00-12239692,Yakshit,Dada,Female,Maharashtra,Mumbai,PhD,4/19/1971,6/8/2024,,Finance,Financial Analyst,879010,Good,Yes
00-32345030,Anahi,Sami,Female,Rajasthan,Jaipur,Bachelor,9/14/1969,9/19/2024,,Operations,Operations Analyst,431033,Excellent,No
00-77719328,Indrans,Roy,Male,Maharashtra,Mumbai,Bachelor,3/8/1977,5/29/2019,,Operations,Operations Analyst,498462,Needs Improvement,No
00-57962541,Misha,Sengupta,Female,Maharashtra,Pune,Master,6/18/1984,4/18/2024,,IT,System Administrator,646770,Good,Yes
00-64530952,Tarini,Chana,Male,Madhya Pradesh,Bhopal,Master,7/2/2003,1/16/2019,,IT,Software Developer,961500,Good,No
00-50593660,Uthkarsh,Barad,Male,Maharashtra,Mumbai,Master,2/27/1971,5/2/2016,,IT,System Administrator,631810,Satisfactory,Yes
00-59186621,Pranay,Ratta,Female,Maharashtra,Pune,High School,6/30/1967,7/6/2016,,Customer Service,Customer Service Representative,331890,Satisfactory,No
00-11162685,Neelofar,Sami,Female,Maharashtra,Nagpur,Bachelor,6/20/1979,7/20/2017,,Customer Service,Help Desk Technician,364546,Good,Yes
00-36252367,Divit,Chatterjee,Male,Uttar Pradesh,Varanasi,High School,10/21/1975,3/16/2017,,Customer Service,Help Desk Technician,376513,Needs Improvement,No
00-52718779,Emir,Choudhury,Female,Gujarat,Ahmedabad,Bachelor,9/8/1967,8/26/2020,,IT,Software Developer,1024706,Good,Yes
00-38190740,Tara,Varghese,Male,Maharashtra,Mumbai,Bachelor,5/24/1975,1/15/2024,,Customer Service,Customer Service Representative,265463,Satisfactory,Yes
00-82204352,Purab,Mangat,Male,Maharashtra,Nagpur,Bachelor,6/27/1988,7/14/2018,,Marketing,SEO Specialist,579199,Good,Yes
00-25962162,Mamooty,Sarraf,Female,Maharashtra,Mumbai,Bachelor,3/21/1971,11/8/2019,,Operations,Logistics Coordinator,468789,Excellent,No
00-56134283,Chirag,Tank,Female,Uttar Pradesh,Kanpur,High School,8/27/1984,8/22/2023,,Customer Service,Customer Service Representative,310310,Satisfactory,No
00-87488773,Jayesh,Varghese,Male,Madhya Pradesh,Indore,Bachelor,6/10/1990,2/25/2020,,Operations,Logistics Coordinator,404367,Excellent,Yes
00-20197356,Jayant,Srinivas,Female,Maharashtra,Pune,Master,5/21/1978,1/28/2024,,IT,Software Developer,499195,Good,Yes
